dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type
2,7,brain_deact_31post,-0.452398375,0,infer,2,physiological
2,8,brain_deact_31post,-0.787476813,0,infer,2,physiological
2,9,brain_deact_31post,-0.474544625,0,infer,2,physiological
2,10,brain_deact_31post,-0.827268563,0,infer,2,physiological
2,11,brain_deact_31post,-0.825552875,0,infer,2,physiological
2,12,brain_deact_31post,-0.743071875,0,infer,2,physiological
2,1,brain_deact_32,-0.567438063,0,infer,2,physiological
2,2,brain_deact_32,-0.760412688,0,infer,2,physiological
2,3,brain_deact_32,-0.80337975,0,infer,2,physiological
2,4,brain_deact_32,-0.853813313,0,infer,2,physiological
2,5,brain_deact_32,-0.534999375,0,infer,2,physiological
2,6,brain_deact_32,-0.833937188,0,infer,2,physiological
2,7,brain_deact_32,-0.44148875,0,infer,2,physiological
2,8,brain_deact_32,-0.687596375,0,infer,2,physiological
2,9,brain_deact_32,-0.513088813,0,infer,2,physiological
2,10,brain_deact_32,-1.045516125,0,infer,2,physiological
2,11,brain_deact_32,-1.065309875,0,infer,2,physiological
2,12,brain_deact_32,-0.810991375,0,infer,2,physiological
2,1,time_to_understand,277998.6875,0,infer,2,time
2,2,time_to_understand,379138.5,0,infer,2,time
2,3,time_to_understand,282050.625,0,infer,2,time
2,4,time_to_understand,328751.1875,0,infer,2,time
2,5,time_to_understand,228106.875,0,infer,2,time
2,6,time_to_understand,256201.1875,0,infer,2,time
2,7,time_to_understand,173291.875,0,infer,2,time
2,8,time_to_understand,253121.6875,0,infer,2,time
2,9,time_to_understand,368599.625,0,infer,2,time
2,10,time_to_understand,288200.0,0,infer,2,time
2,11,time_to_understand,513357.5625,0,infer,2,time
2,12,time_to_understand,432204.875,0,infer,2,time
3,1,readability_level,2.99,0,infer,3,rating
3,2,readability_level,3.74,0,infer,3,rating
3,3,readability_level,2.69,0,infer,3,rating
3,4,readability_level,4.03,0,infer,3,rating
3,5,readability_level,4.18,0,infer,3,rating
3,6,readability_level,2.18,0,infer,3,rating
3,7,readability_level,3.62,0,infer,3,rating
3,8,readability_level,2.86,0,infer,3,rating
3,9,readability_level,4.13,0,infer,3,rating
3,10,readability_level,3.35,0,infer,3,rating
3,11,readability_level,3.64,0,infer,3,rating
3,12,readability_level,3.53,0,infer,3,rating
3,13,readability_level,3.03,0,infer,3,rating
3,14,readability_level,4.05,0,infer,3,rating
3,15,readability_level,1.82,0,infer,3,rating
3,16,readability_level,2.9,0,infer,3,rating
3,17,readability_level,3.74,0,infer,3,rating
3,18,readability_level,2.46,0,infer,3,rating
3,19,readability_level,3.56,0,infer,3,rating
3,20,readability_level,3.26,0,infer,3,rating
3,21,readability_level,3.73,0,infer,3,rating
3,22,readability_level,2.73,0,infer,3,rating
3,23,readability_level,3.94,0,infer,3,rating
3,24,readability_level,3.48,0,infer,3,rating
3,25,readability_level,2.09,0,infer,3,rating
3,26,readability_level,2.37,0,infer,3,rating
3,27,readability_level,3.76,0,infer,3,rating
3,28,readability_level,2.86,0,infer,3,rating
3,29,readability_level,3.96,0,infer,3,rating
3,30,readability_level,2.78,0,infer,3,rating
3,31,readability_level,3.27,0,infer,3,rating
3,32,readability_level,4.22,0,infer,3,rating
3,33,readability_level,4.02,0,infer,3,rating
3,34,readability_level,4.35,0,infer,3,rating
3,35,readability_level,2.0,1,infer,3,rating
3,36,readability_level,2.52,0,infer,3,rating
3,37,readability_level,2.57,0,infer,3,rating
3,38,readability_level,2.77,0,infer,3,rating
3,39,readability_level,2.96,0,infer,3,rating
3,40,readability_level,2.9,1,infer,3,rating
3,41,readability_level,2.41,0,infer,3,rating
3,42,readability_level,3.08,0,infer,3,rating
3,43,readability_level,3.28,0,infer,3,rating
3,44,readability_level,4.07,0,infer,3,rating
3,45,readability_level,3.84,0,infer,3,rating
3,46,readability_level,3.76,0,infer,3,rating
3,47,readability_level,3.88,0,infer,3,rating
3,48,readability_level,3.93,0,infer,3,rating
3,49,readability_level,4.05,0,infer,3,rating
3,50,readability_level,4.16,0,infer,3,rating
3,51,readability_level,3.92,0,infer,3,rating
3,52,readability_level,2.63,0,infer,3,rating
3,53,readability_level,2.72,1,infer,3,rating
3,54,readability_level,3.6,0,infer,3,rating
3,55,readability_level,2.71,0,infer,3,rating
3,56,readability_level,3.61,0,infer,3,rating
3,57,readability_level,3.6,1,infer,3,rating
3,58,readability_level,2.4,1,infer,3,rating
3,59,readability_level,3.83,1,infer,3,rating
3,60,readability_level,3.88,0,infer,3,rating
3,61,readability_level,3.77,0,infer,3,rating
3,62,readability_level,3.47,0,infer,3,rating
3,63,readability_level,2.64,1,infer,3,rating
3,64,readability_level,3.59,0,infer,3,rating
3,65,readability_level,3.2,0,infer,3,rating
3,66,readability_level,2.59,1,infer,3,rating
3,67,readability_level,4.02,0,infer,3,rating
3,68,readability_level,3.35,0,infer,3,rating
3,69,readability_level,2.92,0,infer,3,rating
3,70,readability_level,2.39,0,infer,3,rating
3,71,readability_level,3.69,0,infer,3,rating
3,72,readability_level,2.86,0,infer,3,rating
3,73,readability_level,3.38,0,infer,3,rating
3,74,readability_level,3.82,0,infer,3,rating
3,75,readability_level,3.39,0,infer,3,rating
3,76,readability_level,3.49,1,infer,3,rating
3,77,readability_level,2.72,1,infer,3,rating
3,78,readability_level,2.28,0,infer,3,rating
3,79,readability_level,3.34,0,infer,3,rating
3,80,readability_level,4.15,0,infer,3,rating
3,81,readability_level,3.93,0,infer,3,rating
3,82,readability_level,4.0,0,infer,3,rating
3,83,readability_level,2.76,0,infer,3,rating
3,84,readability_level,3.94,0,infer,3,rating
3,85,readability_level,3.61,1,infer,3,rating
3,86,readability_level,2.62,0,infer,3,rating
3,87,readability_level,2.87,0,infer,3,rating
3,88,readability_level,3.23,0,infer,3,rating
3,89,readability_level,4.28,0,infer,3,rating
3,90,readability_level,3.35,0,infer,3,rating
3,91,readability_level,2.08,0,infer,3,rating
3,92,readability_level,3.36,0,infer,3,rating
3,93,readability_level,2.36,0,infer,3,rating
3,94,readability_level,4.07,0,infer,3,rating
3,95,readability_level,3.18,1,infer,3,rating
3,96,readability_level,3.81,1,infer,3,rating
3,97,readability_level,2.9,0,infer,3,rating
3,98,readability_level,3.0,0,infer,3,rating
3,99,readability_level,2.95,0,infer,3,rating
3,100,readability_level,2.12,0,infer,3,rating
6,1,correct_verif_questions,0.3703703703703704,5,infer,6,correctness
6,2,correct_verif_questions,0.4074074074074073,4,infer,6,correctness
6,3,correct_verif_questions,0.4166666666666667,5,infer,6,correctness
6,4,correct_verif_questions,0.4074074074074075,3,infer,6,correctness
6,5,correct_verif_questions,0.5925925925925927,4,infer,6,correctness
6,6,correct_verif_questions,0.4444444444444443,0,infer,6,correctness
6,7,correct_verif_questions,0.4444444444444445,0,infer,6,correctness
6,8,correct_verif_questions,0.2962962962962963,0,infer,6,correctness
6,9,correct_verif_questions,0.5185185185185186,0,infer,6,correctness
6,10,correct_verif_questions,0.4814814814814815,0,infer,6,correctness
6,11,correct_verif_questions,0.1851851851851851,0,infer,6,correctness
6,12,correct_verif_questions,0.5185185185185186,0,infer,6,correctness
6,13,correct_verif_questions,0.4074074074074073,0,infer,6,correctness
6,14,correct_verif_questions,0.2592592592592592,0,infer,6,correctness
6,15,correct_verif_questions,0.4074074074074075,0,infer,6,correctness
6,16,correct_verif_questions,0.2222222222222222,0,infer,6,correctness
6,17,correct_verif_questions,0.4444444444444444,0,infer,6,correctness
6,18,correct_verif_questions,0.2962962962962963,0,infer,6,correctness
6,19,correct_verif_questions,0.6296296296296299,0,infer,6,correctness
6,20,correct_verif_questions,0.7407407407407408,0,infer,6,correctness
6,21,correct_verif_questions,0.074074074074074,0,infer,6,correctness
6,22,correct_verif_questions,0.1111111111111111,0,infer,6,correctness
6,23,correct_verif_questions,0.5925925925925926,0,infer,6,correctness
6,24,correct_verif_questions,0.5185185185185186,0,infer,6,correctness
6,25,correct_verif_questions,0.5925925925925928,0,infer,6,correctness
6,26,correct_verif_questions,0.2592592592592593,0,infer,6,correctness
6,27,correct_verif_questions,0.7407407407407408,0,infer,6,correctness
6,28,correct_verif_questions,0.3703703703703704,0,infer,6,correctness
6,29,correct_verif_questions,0.4074074074074074,0,infer,6,correctness
6,30,correct_verif_questions,0.2592592592592591,0,infer,6,correctness
6,31,correct_verif_questions,0.777777777777778,0,infer,6,correctness
6,32,correct_verif_questions,0.777777777777778,0,infer,6,correctness
6,33,correct_verif_questions,0.5555555555555556,0,infer,6,correctness
6,34,correct_verif_questions,0.4814814814814816,0,infer,6,correctness
6,35,correct_verif_questions,0.3703703703703703,0,infer,6,correctness
6,36,correct_verif_questions,0.5555555555555556,0,infer,6,correctness
6,37,correct_verif_questions,0.7407407407407409,0,infer,6,correctness
6,38,correct_verif_questions,0.4444444444444444,0,infer,6,correctness
6,39,correct_verif_questions,0.4814814814814815,0,infer,6,correctness
6,40,correct_verif_questions,0.2592592592592591,0,infer,6,correctness
6,41,correct_verif_questions,0.3333333333333335,0,infer,6,correctness
6,42,correct_verif_questions,0.2083333333333333,0,infer,6,correctness
6,43,correct_verif_questions,0.5416666666666667,0,infer,6,correctness
6,44,correct_verif_questions,0.2916666666666667,0,infer,6,correctness
6,45,correct_verif_questions,0.4166666666666668,0,infer,6,correctness
6,46,correct_verif_questions,0.7037037037037038,0,infer,6,correctness
6,47,correct_verif_questions,0.4444444444444444,0,infer,6,correctness
6,48,correct_verif_questions,0.8148148148148149,0,infer,6,correctness
6,49,correct_verif_questions,0.4074074074074073,0,infer,6,correctness
6,50,correct_verif_questions,0.3333333333333334,0,infer,6,correctness
6,1,binary_understandability,0.5555555555555556,5,infer,6,rating
6,2,binary_understandability,0.8888888888888888,4,infer,6,rating
6,3,binary_understandability,0.625,5,infer,6,rating
6,4,binary_understandability,0.6666666666666666,3,infer,6,rating
6,5,binary_understandability,0.7777777777777778,4,infer,6,rating
6,6,binary_understandability,0.8888888888888888,0,infer,6,rating
6,7,binary_understandability,0.7777777777777778,0,infer,6,rating
6,8,binary_understandability,0.5555555555555556,0,infer,6,rating
6,9,binary_understandability,0.7777777777777778,0,infer,6,rating
6,10,binary_understandability,0.7777777777777778,0,infer,6,rating
6,11,binary_understandability,0.5555555555555556,0,infer,6,rating
6,12,binary_understandability,0.6666666666666666,0,infer,6,rating
6,13,binary_understandability,0.6666666666666666,0,infer,6,rating
6,14,binary_understandability,0.5555555555555556,0,infer,6,rating
6,15,binary_understandability,0.6666666666666666,0,infer,6,rating
6,16,binary_understandability,0.4444444444444444,0,infer,6,rating
6,17,binary_understandability,0.6666666666666666,0,infer,6,rating
6,18,binary_understandability,0.4444444444444444,0,infer,6,rating
6,19,binary_understandability,0.8888888888888888,0,infer,6,rating
6,20,binary_understandability,0.8888888888888888,0,infer,6,rating
6,21,binary_understandability,0.2222222222222222,0,infer,6,rating
6,22,binary_understandability,0.2222222222222222,0,infer,6,rating
6,23,binary_understandability,0.8888888888888888,0,infer,6,rating
6,24,binary_understandability,0.6666666666666666,0,infer,6,rating
6,25,binary_understandability,0.7777777777777778,0,infer,6,rating
6,26,binary_understandability,0.4444444444444444,0,infer,6,rating
6,27,binary_understandability,0.7777777777777778,0,infer,6,rating
6,28,binary_understandability,0.4444444444444444,0,infer,6,rating
6,29,binary_understandability,0.5555555555555556,0,infer,6,rating
6,30,binary_understandability,0.6666666666666666,0,infer,6,rating
6,31,binary_understandability,1.0,0,infer,6,rating
6,32,binary_understandability,1.0,0,infer,6,rating
6,33,binary_understandability,0.8888888888888888,0,infer,6,rating
6,34,binary_understandability,0.6666666666666666,0,infer,6,rating
6,35,binary_understandability,0.6666666666666666,0,infer,6,rating
6,36,binary_understandability,0.7777777777777778,0,infer,6,rating
6,37,binary_understandability,1.0,0,infer,6,rating
6,38,binary_understandability,0.6666666666666666,0,infer,6,rating
6,39,binary_understandability,0.7777777777777778,0,infer,6,rating
6,40,binary_understandability,0.6666666666666666,0,infer,6,rating
6,41,binary_understandability,0.5,0,infer,6,rating
6,42,binary_understandability,0.375,0,infer,6,rating
6,43,binary_understandability,0.875,0,infer,6,rating
6,44,binary_understandability,0.625,0,infer,6,rating
6,45,binary_understandability,0.75,0,infer,6,rating
6,46,binary_understandability,1.0,0,infer,6,rating
6,47,binary_understandability,0.7777777777777778,0,infer,6,rating
6,48,binary_understandability,1.0,0,infer,6,rating
6,49,binary_understandability,0.7777777777777778,0,infer,6,rating
6,50,binary_understandability,0.5555555555555556,0,infer,6,rating
6,1,time_to_understand,74.4,5,infer,6,time
6,2,time_to_understand,73.75,4,infer,6,time
6,3,time_to_understand,59.8,5,infer,6,time
6,4,time_to_understand,60.5,3,infer,6,time
6,5,time_to_understand,66.14285714285714,4,infer,6,time
6,6,time_to_understand,82.625,0,infer,6,time
6,7,time_to_understand,257.42857142857144,0,infer,6,time
6,8,time_to_understand,81.4,0,infer,6,time
6,9,time_to_understand,170.28571428571428,0,infer,6,time
6,10,time_to_understand,153.57142857142858,0,infer,6,time
6,11,time_to_understand,241.4,0,infer,6,time
6,12,time_to_understand,62.333333333333336,0,infer,6,time
6,13,time_to_understand,53.66666666666666,0,infer,6,time
6,14,time_to_understand,94.2,0,infer,6,time
6,15,time_to_understand,113.66666666666669,0,infer,6,time
6,16,time_to_understand,202.25,0,infer,6,time
6,17,time_to_understand,237.33333333333331,0,infer,6,time
6,18,time_to_understand,151.5,0,infer,6,time
6,19,time_to_understand,435.5,0,infer,6,time
6,20,time_to_understand,102.5,0,infer,6,time
6,21,time_to_understand,172.5,0,infer,6,time
6,22,time_to_understand,28.0,0,infer,6,time
6,23,time_to_understand,264.25,0,infer,6,time
6,24,time_to_understand,163.5,0,infer,6,time
6,25,time_to_understand,48.85714285714285,0,infer,6,time
6,26,time_to_understand,57.5,0,infer,6,time
6,27,time_to_understand,144.71428571428572,0,infer,6,time
6,28,time_to_understand,270.25,0,infer,6,time
6,29,time_to_understand,51.6,0,infer,6,time
6,30,time_to_understand,159.5,0,infer,6,time
6,31,time_to_understand,50.888888888888886,0,infer,6,time
6,32,time_to_understand,83.55555555555556,0,infer,6,time
6,33,time_to_understand,122.125,0,infer,6,time
6,34,time_to_understand,82.5,0,infer,6,time
6,35,time_to_understand,83.33333333333333,0,infer,6,time
6,36,time_to_understand,74.57142857142857,0,infer,6,time
6,37,time_to_understand,238.44444444444449,0,infer,6,time
6,38,time_to_understand,66.16666666666667,0,infer,6,time
6,39,time_to_understand,101.85714285714286,0,infer,6,time
6,40,time_to_understand,247.0,0,infer,6,time
6,41,time_to_understand,195.5,0,infer,6,time
6,42,time_to_understand,318.0,0,infer,6,time
6,43,time_to_understand,47.85714285714285,0,infer,6,time
6,44,time_to_understand,391.0,0,infer,6,time
6,45,time_to_understand,162.16666666666666,0,infer,6,time
6,46,time_to_understand,55.66666666666666,0,infer,6,time
6,47,time_to_understand,85.42857142857143,0,infer,6,time
6,48,time_to_understand,117.88888888888889,0,infer,6,time
6,49,time_to_understand,85.57142857142857,0,infer,6,time
6,50,time_to_understand,238.0,0,infer,6,time
9,1,gap_accuracy,0.3958333333333333,0,infer,9,correctness
9,2,gap_accuracy,0.3840579710144927,0,infer,9,correctness
9,3,gap_accuracy,0.380952380952381,0,infer,9,correctness
9,4,gap_accuracy,0.2740740740740741,0,infer,9,correctness
9,5,gap_accuracy,0.4074074074074074,0,infer,9,correctness
9,6,gap_accuracy,0.3259259259259259,0,infer,9,correctness
9,7,gap_accuracy,0.5,0,infer,9,correctness
9,8,gap_accuracy,0.611111111111111,0,infer,9,correctness
9,9,gap_accuracy,0.6507936507936508,0,infer,9,correctness
9,10,gap_accuracy,0.5238095238095238,0,infer,9,correctness
9,11,gap_accuracy,0.5052083333333334,0,infer,9,correctness
9,12,gap_accuracy,0.5253623188405797,0,infer,9,correctness
9,13,gap_accuracy,0.4830917874396134,1,infer,9,correctness
9,14,gap_accuracy,0.4126984126984127,1,infer,9,correctness
9,15,gap_accuracy,0.4583333333333333,1,infer,9,correctness
9,16,gap_accuracy,0.4021164021164021,1,infer,9,correctness
9,17,gap_accuracy,0.3703703703703703,1,infer,9,correctness
9,18,gap_accuracy,0.2814814814814814,1,infer,9,correctness
9,19,gap_accuracy,0.369047619047619,1,infer,9,correctness
9,20,gap_accuracy,0.4895833333333333,1,infer,9,correctness
9,21,gap_accuracy,0.4347826086956521,1,infer,9,correctness
9,22,gap_accuracy,0.3666666666666667,1,infer,9,correctness
9,23,gap_accuracy,0.4444444444444445,1,infer,9,correctness
9,24,gap_accuracy,0.5158730158730158,1,infer,9,correctness
9,25,gap_accuracy,0.4682539682539682,1,infer,9,correctness
9,26,gap_accuracy,0.3666666666666666,1,infer,9,correctness
9,27,gap_accuracy,0.2777777777777778,1,infer,9,correctness
9,28,gap_accuracy,0.5253623188405797,1,infer,9,correctness
9,29,gap_accuracy,0.3928571428571428,1,infer,9,correctness
9,30,gap_accuracy,0.4635416666666667,1,infer,9,correctness
9,1,readability_level_before,2.8125,0,infer,9,rating
9,2,readability_level_before,2.739130434782609,0,infer,9,rating
9,3,readability_level_before,2.7142857142857144,0,infer,9,rating
9,4,readability_level_before,2.6,0,infer,9,rating
9,5,readability_level_before,3.0,0,infer,9,rating
9,6,readability_level_before,2.466666666666667,0,infer,9,rating
9,7,readability_level_before,2.6,0,infer,9,rating
9,8,readability_level_before,2.6,0,infer,9,rating
9,9,readability_level_before,2.2857142857142856,0,infer,9,rating
9,10,readability_level_before,2.4285714285714284,0,infer,9,rating
9,11,readability_level_before,2.0,0,infer,9,rating
9,12,readability_level_before,2.347826086956522,0,infer,9,rating
9,13,readability_level_before,3.347826086956522,1,infer,9,rating
9,14,readability_level_before,2.642857142857143,1,infer,9,rating
9,15,readability_level_before,2.25,1,infer,9,rating
9,16,readability_level_before,3.0,1,infer,9,rating
9,17,readability_level_before,2.333333333333333,1,infer,9,rating
9,18,readability_level_before,2.7333333333333334,1,infer,9,rating
9,19,readability_level_before,2.7857142857142856,1,infer,9,rating
9,20,readability_level_before,2.9375,1,infer,9,rating
9,21,readability_level_before,2.3043478260869565,1,infer,9,rating
9,22,readability_level_before,2.933333333333333,1,infer,9,rating
9,23,readability_level_before,3.0,1,infer,9,rating
9,24,readability_level_before,2.6666666666666665,1,infer,9,rating
9,25,readability_level_before,3.380952380952381,1,infer,9,rating
9,26,readability_level_before,2.4,1,infer,9,rating
9,27,readability_level_before,2.933333333333333,1,infer,9,rating
9,28,readability_level_before,3.130434782608696,1,infer,9,rating
9,29,readability_level_before,2.9285714285714284,1,infer,9,rating
9,30,readability_level_before,2.75,1,infer,9,rating
9,1,readability_level_ba,2.59375,0,infer,9,rating
9,2,readability_level_ba,2.717391304347826,0,infer,9,rating
9,3,readability_level_ba,2.642857142857143,0,infer,9,rating
9,4,readability_level_ba,2.433333333333333,0,infer,9,rating
9,5,readability_level_ba,2.857142857142857,0,infer,9,rating
9,6,readability_level_ba,2.333333333333333,0,infer,9,rating
9,7,readability_level_ba,2.566666666666667,0,infer,9,rating
9,8,readability_level_ba,2.533333333333333,0,infer,9,rating
9,9,readability_level_ba,2.261904761904762,0,infer,9,rating
9,10,readability_level_ba,2.5,0,infer,9,rating
9,11,readability_level_ba,1.96875,0,infer,9,rating
9,12,readability_level_ba,2.3043478260869565,0,infer,9,rating
9,13,readability_level_ba,3.1739130434782608,1,infer,9,rating
9,14,readability_level_ba,2.4642857142857144,1,infer,9,rating
9,15,readability_level_ba,2.25,1,infer,9,rating
9,16,readability_level_ba,2.9285714285714284,1,infer,9,rating
9,17,readability_level_ba,2.1,1,infer,9,rating
9,18,readability_level_ba,2.533333333333333,1,infer,9,rating
9,19,readability_level_ba,2.5357142857142856,1,infer,9,rating
9,20,readability_level_ba,2.8125,1,infer,9,rating
9,21,readability_level_ba,2.1956521739130435,1,infer,9,rating
9,22,readability_level_ba,2.9,1,infer,9,rating
9,23,readability_level_ba,2.9,1,infer,9,rating
9,24,readability_level_ba,2.571428571428572,1,infer,9,rating
9,25,readability_level_ba,3.380952380952381,1,infer,9,rating
9,26,readability_level_ba,2.5,1,infer,9,rating
9,27,readability_level_ba,2.966666666666667,1,infer,9,rating
9,28,readability_level_ba,3.065217391304348,1,infer,9,rating
9,29,readability_level_ba,2.75,1,infer,9,rating
9,30,readability_level_ba,2.65625,1,infer,9,rating
9,1,time_to_read_complete,137.36374999999998,0,infer,9,time
9,2,time_to_read_complete,143.56804347826088,0,infer,9,time
9,3,time_to_read_complete,97.71571428571428,0,infer,9,time
9,4,time_to_read_complete,123.19,0,infer,9,time
9,5,time_to_read_complete,134.24785714285716,0,infer,9,time
9,6,time_to_read_complete,131.76166666666668,0,infer,9,time
9,7,time_to_read_complete,212.6206666666667,0,infer,9,time
9,8,time_to_read_complete,161.128,0,infer,9,time
9,9,time_to_read_complete,180.75071428571428,0,infer,9,time
9,10,time_to_read_complete,202.57285714285717,0,infer,9,time
9,11,time_to_read_complete,188.781875,0,infer,9,time
9,12,time_to_read_complete,191.89021739130436,0,infer,9,time
9,13,time_to_read_complete,165.18,1,infer,9,time
9,14,time_to_read_complete,184.0017857142857,1,infer,9,time
9,15,time_to_read_complete,155.11781249999996,1,infer,9,time
9,16,time_to_read_complete,197.07452380952375,1,infer,9,time
9,17,time_to_read_complete,224.497,1,infer,9,time
9,18,time_to_read_complete,114.97499999999998,1,infer,9,time
9,19,time_to_read_complete,123.02642857142855,1,infer,9,time
9,20,time_to_read_complete,106.005625,1,infer,9,time
9,21,time_to_read_complete,166.80847826086958,1,infer,9,time
9,22,time_to_read_complete,533.914,1,infer,9,time
9,23,time_to_read_complete,111.08466666666664,1,infer,9,time
9,24,time_to_read_complete,134.88285714285712,1,infer,9,time
9,25,time_to_read_complete,126.68928571428567,1,infer,9,time
9,26,time_to_read_complete,102.94033333333331,1,infer,9,time
9,27,time_to_read_complete,81.70666666666666,1,infer,9,time
9,28,time_to_read_complete,124.6817391304348,1,infer,9,time
9,29,time_to_read_complete,200.44,1,infer,9,time
9,30,time_to_read_complete,115.8690625,1,infer,9,time
f,1,perc_correct_output,39.47368421052632,0,infer,f,correctness
f,2,perc_correct_output,89.47368421052632,0,infer,f,correctness
f,3,perc_correct_output,78.94736842105263,0,infer,f,correctness
f,4,perc_correct_output,47.368421052631575,0,infer,f,correctness
f,5,perc_correct_output,52.63157894736842,0,infer,f,correctness
f,6,perc_correct_output,100.0,0,infer,f,correctness
f,7,perc_correct_output,78.94736842105263,0,infer,f,correctness
f,8,perc_correct_output,61.11111111111112,0,infer,f,correctness
f,9,perc_correct_output,66.66666666666666,0,infer,f,correctness
f,10,perc_correct_output,88.88888888888889,0,infer,f,correctness
f,11,perc_correct_output,94.73684210526316,0,infer,f,correctness
f,12,perc_correct_output,84.21052631578947,0,infer,f,correctness
f,13,perc_correct_output,78.94736842105263,0,infer,f,correctness
f,14,perc_correct_output,68.42105263157895,0,infer,f,correctness
f,15,perc_correct_output,18.0,0,infer,f,correctness
f,16,perc_correct_output,0.0,0,infer,f,correctness
f,1,brain_deact_31,-2.248355733,0,infer,f,physiological
f,2,brain_deact_31,-2.137145163,0,infer,f,physiological
f,3,brain_deact_31,-1.921303548,0,infer,f,physiological
f,4,brain_deact_31,-1.831843539,0,infer,f,physiological
f,5,brain_deact_31,-1.93865049,0,infer,f,physiological
f,6,brain_deact_31,-2.063537981,0,infer,f,physiological
f,7,brain_deact_31,-1.730000171,0,infer,f,physiological
f,8,brain_deact_31,-2.103988089,0,infer,f,physiological
f,9,brain_deact_31,-2.034462625,0,infer,f,physiological
f,10,brain_deact_31,-2.180495768,0,infer,f,physiological
f,11,brain_deact_31,-1.936397923,0,infer,f,physiological
f,12,brain_deact_31,-1.545885531,0,infer,f,physiological
f,13,brain_deact_31,-1.835985696,0,infer,f,physiological
f,14,brain_deact_31,-1.897029609,0,infer,f,physiological
f,15,brain_deact_31,-2.115286243,0,infer,f,physiological
f,16,brain_deact_31,-1.729084884,0,infer,f,physiological
f,1,brain_deact_32,-1.774586165,0,infer,f,physiological
f,2,brain_deact_32,-1.91559082,0,infer,f,physiological
f,3,brain_deact_32,-1.495832442,0,infer,f,physiological
f,4,brain_deact_32,-1.46374886,0,infer,f,physiological
f,5,brain_deact_32,-1.526649428,0,infer,f,physiological
f,6,brain_deact_32,-1.848531743,0,infer,f,physiological
f,7,brain_deact_32,-1.236600384,0,infer,f,physiological
f,8,brain_deact_32,-1.565782627,0,infer,f,physiological
f,9,brain_deact_32,-1.699418305,0,infer,f,physiological
f,10,brain_deact_32,-1.907988566,0,infer,f,physiological
f,11,brain_deact_32,-1.45635117,0,infer,f,physiological
f,12,brain_deact_32,-1.37916458,0,infer,f,physiological
f,13,brain_deact_32,-1.458877878,0,infer,f,physiological
f,14,brain_deact_32,-1.6700936,0,infer,f,physiological
f,15,brain_deact_32,-1.820133117,0,infer,f,physiological
f,16,brain_deact_32,-1.241652874,0,infer,f,physiological
f,1,complexity_level,46.6,0,infer,f,rating
f,2,complexity_level,73.73684210526316,0,infer,f,rating
f,3,complexity_level,38.578947368421055,0,infer,f,rating
f,4,complexity_level,25.88888888888889,0,infer,f,rating
f,5,complexity_level,61.42105263157895,0,infer,f,rating
f,6,complexity_level,74.57894736842105,0,infer,f,rating
f,7,complexity_level,0.0,0,infer,f,rating
f,8,complexity_level,44.73684210526316,0,infer,f,rating
f,9,complexity_level,45.44444444444444,0,infer,f,rating
f,10,complexity_level,57.5,0,infer,f,rating
f,11,complexity_level,33.31578947368421,0,infer,f,rating
f,12,complexity_level,25.944444444444443,0,infer,f,rating
f,13,complexity_level,47.22222222222222,0,infer,f,rating
f,14,complexity_level,44.44444444444444,0,infer,f,rating
f,15,complexity_level,47.22222222222222,0,infer,f,rating
f,16,complexity_level,150.0,0,infer,f,rating
f,1,time_to_understand,48.275447368421055,0,infer,f,time
f,2,time_to_understand,30.38747368421053,0,infer,f,time
f,3,time_to_understand,41.40668421052632,0,infer,f,time
f,4,time_to_understand,50.024,0,infer,f,time
f,5,time_to_understand,45.99226315789474,0,infer,f,time
f,6,time_to_understand,21.517,0,infer,f,time
f,7,time_to_understand,38.38831578947369,0,infer,f,time
f,8,time_to_understand,43.33011111111111,0,infer,f,time
f,9,time_to_understand,42.33516666666665,0,infer,f,time
f,10,time_to_understand,27.647555555555552,0,infer,f,time
f,11,time_to_understand,22.280263157894737,0,infer,f,time
f,12,time_to_understand,35.582526315789465,0,infer,f,time
f,13,time_to_understand,33.25842105263157,0,infer,f,time
f,14,time_to_understand,40.122473684210526,0,infer,f,time
f,15,time_to_understand,445.544,0,infer,f,time
f,16,time_to_understand,0.0,0,infer,f,time
