Numbers/keywords (area),AEDQ (min),Operators/literals (area),NMI (avg),#characters (max),Strings/keywords (area),developer_position,Operators (Visual X),Identifiers length (avg),Keywords (Visual X),#comments (avg),TC (avg),Keywords (Visual Y),Identifiers length (max),ITID (avg),IMSQ (avg),Comments (area),Volume,#assignments (dft),Identifiers (Visual X),#assignments (avg),#comments (dft),#parenthesis (dft),Identifiers (area),MIDQ (avg),Operators (Visual Y),#commas (dft),Comments (Visual X),CICsyn (avg),TC (max),Line length (avg),Operators (area),#periods (avg),Line length (max),Cyclomatic complexity,#conditionals (avg),AEDQ (avg),AEDQ (max),Indentation length (avg),#keywords (avg),#parenthesis (avg),NMI (max),#blank lines (avg),Keywords (area),CIC (avg),#numbers (max),#spaces (avg),#keywords (max),#aligned blocks,Operators/keywords (area),PE gen,#identifiers (dft),#numbers (dft),Indentation length (max),Numbers/identifiers (area),Numbers (Visual X),Strings (Visual X),Identifiers (Visual Y),#operators (avg),#commas (avg),Line length (dft),#operators (dft),#parameters,Keywords/identifiers (area),EAP (min),Literals (Visual Y),LOC,#nested blocks (avg),IMSQ (max),Entropy,EAP (avg),CIC (max),Strings (area),MIDQ (min),#keywords (dft),Readability,#identifiers (avg),IMSQ (min),#conditionals (dft),EAP (max),PE spec (java),#numbers (avg),#words (max),Comments (Visual Y),Strings/identifiers (area),#loops (avg),Extent of aligned blocks,#loops (dft),#comparisons (avg),Literals (area),CR,Numbers (area),Numbers (Visual Y),#comparisons (dft),Literals/keywords (area),#identifiers (max),Strings (Visual Y),MIDQ (max),NM (avg),CICsyn (max),TC (min),#spaces (dft),#statements,Indentation length (dft),Literals/identifiers (area),NM (max),#periods (dft),Literals (Visual X),PBU
0.0,450.0,0.174041298,5.803571429,459,0.310344828,1,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,3,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,2,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,0
0.0,450.0,0.174041298,5.803571429,459,0.310344828,1,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,3,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,2,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,0
0.0,450.0,0.174041298,5.803571429,459,0.310344828,1,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,2,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,1,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,1
0.0,450.0,0.174041298,5.803571429,459,0.310344828,1,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,3,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,1,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,1
0.0,450.0,0.174041298,5.803571429,459,0.310344828,2,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,4,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,2,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,1
0.0,450.0,0.174041298,5.803571429,459,0.310344828,1,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,3,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,3,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,0
0.0,450.0,0.174041298,5.803571429,459,0.310344828,4,94.95,9.540540541,94.925,0.514285714,0.549649414,38.72916667,23,0.947368421,0.666666667,0.524556617,573.2580645,21,94.975,0.095238095,40,21,0.231241473,0.7752,38.82291667,21,95.0,3.869047619,0.894427191,41.0,0.040245566,0.411764706,95,4,0.117647059,1876.166667,5169.0,11.29411765,0.823529412,0.857142857,10,0.1,0.039563438,2.070175439,0,12.76470588,3,39,1.017241379,2,21,1,32,0.0,0.0,95.0,38.88541667,0.0,0.095238095,40,1,1,0.171091445,0.184262169,0.0,40,2.5,0.75,4.294508311,0.458913899,7,0.012278308,0.647575,21,0.693161428,2.176470588,0.5,20,1.0,6,0.0,15,38.91666667,0.053097345,0.058823529,53,21,0.142857143,0.0,100.0,0.0,0.0,21,0.0,6,38.59375,1.0,5.403508772,14,0.25819889,21,9,21,0.0,47,21,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,4,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,1,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,4,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,2,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,3,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,2,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,0
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,3,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,2,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,2,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,1,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,0
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,3,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,1,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,2,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,4,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,2,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,1,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,3,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,3,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.0,1843.0,0.398373984,6.114285714,716,102.5,4,139.8780488,4.25,140.0,0.023809524,0.0,40.0,29,0.62295082,0.920454545,0.0,527.2178972,41,140.0,0.268292683,1,41,0.067323481,0.5,39.9787234,40,0.0,4.815450644,0.0,44.56097561,0.026819923,0.365853659,140,2,0.0,1843.0,1843.0,14.24390244,0.170731707,0.12195122,11,0.0,0.005473454,0.0,10,17.46341463,2,29,4.9,2,39,41,16,0.0,0.0,139.902439,39.87943262,0.951219512,0.073170732,26,41,0,0.081300813,0.0,0.0,41,1.0,1.0,4.213069461,0.0,0,0.561029009,0.0,41,0.078948036,4.097560976,0.840909091,1,0.0,6,0.756097561,30,0.0,8.333333333,0.0,61,1,1.268292683,0.0,0.0,0.0,0.0,41,0.0,16,39.82978723,1.0,4.68852459,16,1.0,1,4,1,0.0,24,41,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,8,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,3,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,2,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,1,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,6,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,1,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,3,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,2,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,3,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,1,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,2,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,5,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,4,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,1,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,4,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,3,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,0
0.139130435,0.0,0.243243243,6.409090909,730,0.0,4,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,8,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,5,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.139130435,0.0,0.243243243,6.409090909,730,0.0,4,115.4888889,9.318181818,115.7777778,0.304347826,0.735036212,43.65811966,25,0.814814815,0.885668277,0.464912281,965.6186625,31,116.0,0.65625,45,32,0.216374269,0.5,43.92307692,32,113.3555556,3.480263158,1.0,34.3125,0.052631579,0.40625,77,3,0.28125,921.5,1843.0,10.25,1.03125,0.75,10,0.0,0.056042885,2.530864198,4,12.96875,2,32,0.939130435,10,31,32,16,0.036036036,114.2222222,0.0,43.93162393,0.0,0.0625,45,1,3,0.259009009,3.42e-05,0.0,45,2.454545455,0.885668277,4.351599063,3.42e-05,7,0.0,0.5,31,0.448144674,1.375,0.885668277,32,3.42e-05,10,0.8125,14,44.0,0.0,0.0,48,1,0.28125,0.0,100.0,0.007797271,43.82051282,32,0.0,6,0.0,0.5,6.12345679,20,0.48507125,1,23,1,0.0,45,19,0,1
0.0,0.0,0.270029674,4.0,564,0.0,1,60.88235294,8.219512195,61.0,0.032258065,0.505529192,32.79032258,19,0.929577465,1.0,0.139917695,781.3821247,30,60.85294118,0.166666667,34,29,0.277366255,0.0,32.82258065,30,60.97058824,1.843478261,1.0,34.93333333,0.074897119,0.2,91,3,0.2,198.5,336.0,16.8,0.533333333,0.866666667,12,0.0,0.067489712,0.577464789,0,17.83333333,2,40,1.109756098,8,29,1,64,0.0,0.0,0.0,32.85483871,0.0,0.033333333,1,1,0,0.243323442,0.005760917,0.0,34,4.333333333,1.0,3.650889722,0.12177524,2,0.0,0.0,29,0.466613442,1.366666667,1.0,30,0.237789563,3,0.0,9,32.96774194,0.0,0.0,55,1,0.333333333,0.0,100.0,0.0,0.0,30,0.0,4,0.0,0.0,12.29577465,10,0.20519567,30,20,30,0.0,57,30,0,1
0.0,0.0,0.270029674,4.0,564,0.0,1,60.88235294,8.219512195,61.0,0.032258065,0.505529192,32.79032258,19,0.929577465,1.0,0.139917695,781.3821247,30,60.85294118,0.166666667,34,29,0.277366255,0.0,32.82258065,30,60.97058824,1.843478261,1.0,34.93333333,0.074897119,0.2,91,3,0.2,198.5,336.0,16.8,0.533333333,0.866666667,12,0.0,0.067489712,0.577464789,0,17.83333333,2,40,1.109756098,2,29,1,64,0.0,0.0,0.0,32.85483871,0.0,0.033333333,1,1,0,0.243323442,0.005760917,0.0,34,4.333333333,1.0,3.650889722,0.12177524,2,0.0,0.0,29,0.466613442,1.366666667,1.0,30,0.237789563,1,0.0,9,32.96774194,0.0,0.0,55,1,0.333333333,0.0,100.0,0.0,0.0,30,0.0,4,0.0,0.0,12.29577465,10,0.20519567,30,20,30,0.0,57,30,0,1
0.0,0.0,0.270029674,4.0,564,0.0,1,60.88235294,8.219512195,61.0,0.032258065,0.505529192,32.79032258,19,0.929577465,1.0,0.139917695,781.3821247,30,60.85294118,0.166666667,34,29,0.277366255,0.0,32.82258065,30,60.97058824,1.843478261,1.0,34.93333333,0.074897119,0.2,91,3,0.2,198.5,336.0,16.8,0.533333333,0.866666667,12,0.0,0.067489712,0.577464789,0,17.83333333,2,40,1.109756098,2,29,1,64,0.0,0.0,0.0,32.85483871,0.0,0.033333333,1,1,0,0.243323442,0.005760917,0.0,34,4.333333333,1.0,3.650889722,0.12177524,2,0.0,0.0,29,0.466613442,1.366666667,1.0,30,0.237789563,1,0.0,9,32.96774194,0.0,0.0,55,1,0.333333333,0.0,100.0,0.0,0.0,30,0.0,4,0.0,0.0,12.29577465,10,0.20519567,30,20,30,0.0,57,30,0,1
0.0,0.0,0.270029674,4.0,564,0.0,1,60.88235294,8.219512195,61.0,0.032258065,0.505529192,32.79032258,19,0.929577465,1.0,0.139917695,781.3821247,30,60.85294118,0.166666667,34,29,0.277366255,0.0,32.82258065,30,60.97058824,1.843478261,1.0,34.93333333,0.074897119,0.2,91,3,0.2,198.5,336.0,16.8,0.533333333,0.866666667,12,0.0,0.067489712,0.577464789,0,17.83333333,2,40,1.109756098,2,29,1,64,0.0,0.0,0.0,32.85483871,0.0,0.033333333,1,1,0,0.243323442,0.005760917,0.0,34,4.333333333,1.0,3.650889722,0.12177524,2,0.0,0.0,29,0.466613442,1.366666667,1.0,30,0.237789563,1,0.0,9,32.96774194,0.0,0.0,55,1,0.333333333,0.0,100.0,0.0,0.0,30,0.0,4,0.0,0.0,12.29577465,10,0.20519567,30,20,30,0.0,57,30,0,1
