dataset_id,snippet_id,person_id,developer_position,PE gen,PE spec (java),time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),#words (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),#aligned blocks,Extent of aligned blocks,TC (avg),TC (min),TC (max),Readability,Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU
6,1-Phoenix,8,4.0,5.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,5,15,0,3,23,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962378904,2.693420741464516,107,118.175,0.1388888888888889,0.0,0.2222222222222222,0.0833333333333333,0.0277777777777777,0.0,10.69158878504673,0.6111111111111112,0.75,2.0,0.75,11.11111111111111,51.61111111111112,8.555555555555555,0.0555555555555555,0.0833333333333333,2.9722222222222223,0.1944444444444444,0.0,0.0,0.0,1,22,20.0,203.0,2,9,26,0.0,0.0,0.0,1,100.0,7,6.076923076923077,29.0,0.3850198412698412,0.0,3.612202380952381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,35,36,,,,0.117182106,121.9512195,39.81300813,0,0,0,0,0,0
6,2-Antlr4Master,8,4.0,5.0,2.0,,,,,,,385.0,,1.0,1.0,,,,,,,,10,26,0,1,37,process,ds_6_snip_2$Antlr4Master_process.java,0,24,8,38,530,12,74,1136.3460944393892,2.9890053707081097,145,35.60500000000002,0.0909090909090909,0.0181818181818181,0.4363636363636363,0.0545454545454545,0.0363636363636363,0.0727272727272727,8.579310344827586,0.4545454545454545,0.1454545454545454,1.6,0.6909090909090909,9.636363636363637,39.654545454545456,7.2,0.0545454545454545,0.0363636363636363,2.636363636363636,0.2545454545454545,0.0,0.0342284186401833,0.0321870227625315,1,22,16.0,97.0,3,8,20,0.0,0.2352941176470588,0.217391304347826,2,100.0,10,5.051724137931035,19.0,0.3430555555555555,0.0,2.2555555555555555,37,58,61,201,61,63,97.0,61.87755102,61,61,61,96.93650794,61.66326531,59,0,0.0,61,61,97.0,62.0,96.80952381,61.7244898,61,61,61,61,97.0,61.87755102,60,61,50,53,,,,0.096733242,96.9047619,61.66326531,1,1,1,0,0,3
6,3-Antlr4Master,8,4.0,5.0,2.0,,,,,,,141.0,,1.0,0.666666667,,,,,,,,2,3,1,0,6,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.07820003461552,2.55890589303652,39,101.93500000000004,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.4736842105263157,0.0,9.64102564102564,0.631578947368421,0.1052631578947368,1.263157894736842,0.2105263157894736,9.052631578947368,35.05263157894737,6.947368421052632,0.1578947368421052,0.0,2.0526315789473686,0.2105263157894736,0.0,0.0128551070864419,0.0129807418889917,0,35,16.0,102.0,3,5,21,0.0,0.0497237569060773,0.0437158469945355,1,100.0,5,2.9545454545454546,16.0,0.3333333333333333,0.0,1.9230769230769231,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,129,241,,,,0.928942263,102.9689922,127.7403846,1,0,1,1,0,2
6,3-OpenCMSCore,8,4.0,5.0,2.0,,,,,,,125.0,,1.0,0.666666667,,,,,,,,2,5,0,6,13,execute,ds_6_snip_3$OpenCMSCore_execute.java,1,7,3,24,669,9,63,647.0907354298025,1.6601821635114804,89,114.115,0.1276595744680851,0.0425531914893617,0.1489361702127659,0.0851063829787234,0.1914893617021276,0.0,7.191011235955056,0.425531914893617,0.0638297872340425,1.574468085106383,0.5106382978723404,14.23404255319149,34.02127659574468,12.680851063829786,0.0851063829787234,0.0851063829787234,1.893617021276596,0.2978723404255319,0.0,0.023675115606423,0.0231101158189052,1,16,20.0,85.0,2,8,22,0.0,0.1066666666666666,0.1038961038961039,1,100.0,12,5.32,34.0,0.4192118226600985,0.0,6.3672003284072245,37,50,54,1175,55,73,102.9863014,71.99038462,55,55,55,102.9863014,71.76923077,55,103,71.30769231,55,55,103.0,71.91346154,102.9589041,71.70192308,55,55,55,55,103.0,72.0,55,70,37,57,,,,0.547153831,102.8082192,71.64423077,1,0,1,1,0,2
6,4-Antlr4Master,8,4.0,5.0,2.0,,,,,,,1649.0,,1.0,0.666666667,,,,,,,,4,0,0,6,10,removeFast,ds_6_snip_4$Antlr4Master_removeFast.java,1,5,5,5,208,13,33,298.0225625468752,2.8904373156325702,39,119.19000000000004,0.1739130434782608,0.0434782608695652,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1739130434782608,4.0256410256410255,0.5652173913043478,0.217391304347826,0.782608695652174,0.217391304347826,9.043478260869565,23.91304347826087,6.608695652173913,0.1739130434782608,0.1739130434782608,1.6956521739130437,0.217391304347826,0.0,0.0847249197161702,0.0527344341985196,2,10,12.0,78.0,2,9,23,0.0,0.4285714285714285,0.2258064516129032,1,100.0,6,6.076923076923077,34.0,0.7546296296296297,0.0,3.611574074074074,9,26,29,82,29,33,63.87878788,31.89230769,29,29,29,63.90909091,31.76923077,29,0,0.0,29,29,64.0,32.0,63.81818182,31.75384615,29,28,29,28,0.0,0.0,29,32,12,12,,,,0.777431726,64.0,31.67692308,1,0,1,1,0,2
6,4-Phoenix,8,4.0,5.0,2.0,,,,,,,72.0,,1.0,0.666666667,,,,,,,,3,10,1,2,16,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355171954268,2.149178978275029,121,119.19000000000004,0.0746268656716417,0.0149253731343283,0.1791044776119403,0.0746268656716417,0.0149253731343283,0.0149253731343283,8.768595041322314,0.3432835820895522,0.1044776119402985,1.3134328358208955,0.6119402985074627,9.74626865671642,31.253731343283583,8.298507462686567,0.0298507462686567,0.0298507462686567,1.805970149253732,0.1940298507462686,0.0,0.0167022032693674,0.0101575456053068,1,30,20.0,133.0,2,8,21,0.0,0.1666666666666666,0.1111111111111111,1,100.0,12,5.585714285714285,24.0,0.6612318840579711,0.0,3.269927536231884,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,62,65,,,,0.476781577,99.98630137,71.77227723,1,0,1,1,0,2
6,5-OpenCMSCore,8,4.0,5.0,2.0,,,,,,,174.0,,1.0,0.666666667,,,,,,,,1,3,0,2,6,buttonHtml,ds_6_snip_5$OpenCMSCore_buttonHtml.java,1,1,7,11,87,9,12,300.16030763377006,3.5584036261861933,38,-216.165,0.0666666666666666,0.0,0.0333333333333333,0.0,0.0333333333333333,0.3666666666666666,9.736842105263158,0.2,0.2333333333333333,1.6,0.3666666666666666,2.9,20.1,1.4666666666666666,0.0333333333333333,0.0,1.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.0055555555555555,0,27,8.0,249.0,1,8,34,0.0,0.25,0.1666666666666666,1,100.0,3,1.0606060606060606,7.0,0.0763888888888889,0.0,1.4375,21,33,35,440,35,37,112.0,35.69911504,1,35,35,111.9189189,35.91150442,35,0,0.0,1,35,0.0,0.0,111.8918919,35.84955752,35,35,35,35,111.972973,35.95575221,35,37,9,22,,,,0.77782774,112.0,35.88495575,1,0,1,1,0,2
6,5-Phoenix,8,4.0,5.0,2.0,,,,,,,158.0,,1.0,1.0,,,,,,,,1,10,0,1,12,parseOptions,ds_6_snip_5$Phoenix_parseOptions.java,1,4,3,13,159,8,30,340.0,3.296541397548802,50,109.04000000000002,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0384615384615384,0.2307692307692307,9.42,0.5769230769230769,0.1153846153846153,2.0,0.5,6.115384615384615,31.23076923076923,4.153846153846154,0.2692307692307692,0.0384615384615384,1.9230769230769231,0.2307692307692307,6.34846153846154,0.0136477652782,0.0159751359751359,1,21,8.0,79.0,2,5,15,55.02000000000001,0.0833333333333333,0.0833333333333333,1,55.02000000000001,9,2.689655172413793,18.0,0.1970588235294117,0.0,0.7990196078431373,17,29,37,385,37,43,93.58139535,41.97938144,1,37,34,95.93023256,41.77319588,34,0,0.0,1,37,96.0,42.0,95.93023256,41.7628866,37,37,37,37,95.97674419,41.79381443,37,36,31,37,,,,0.704917789,95.90697674,41.75257732,1,1,1,0,0,3
6,1-Antlr4Master,9,4.0,6.0,4.0,,,,,,,229.0,,1.0,0.333333333,,,,,,,,0,14,0,9,23,analyze,ds_6_snip_1$Antlr4Master_analyze.java,3,6,10,17,225,6,35,562.6209634879266,3.0624780981848025,89,115.13000000000002,0.1,0.1,0.2,0.0,0.1333333333333333,0.2333333333333333,8.97752808988764,0.4,0.3333333333333333,2.0,0.5666666666666667,7.5,41.36666666666667,5.333333333333333,0.3,0.0,2.966666666666667,0.2,0.0,0.0248778392780094,0.0344553736253036,0,20,12.0,145.0,2,6,19,0.0,0.0769230769230769,0.1428571428571428,2,100.0,7,7.272727272727272,24.0,0.4594202898550724,0.0,3.3724637681159417,45,33,43,602,43,54,84.48148148,53.0,42,43,41,85.92592593,52.66666667,43,0,0.0,43,43,0.0,0.0,85.85185185,52.8045977,43,43,42,43,85.96296296,52.85057471,43,51,53,71,,,,0.595711291,85.87037037,52.67816092,1,0,0,1,1,1
6,1-HibernateORM,9,4.0,6.0,4.0,,,,,,,30.0,,1.0,0.666666667,,,,,,,,5,11,0,5,21,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187238980947,2.839778027988233,17,34.59000000000003,0.2,0.0,0.2,0.2,3.3,0.0,10.470588235294118,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.0774311610749212,0.0781797331720471,0,24,12.0,76.0,1,4,16,0.0,0.2051282051282051,0.2096774193548387,1,100.0,4,3.4615384615384617,14.0,0.6944444444444445,0.5,5.263888888888888,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,54,107,,,,0.86730361,99.0,50.93,1,0,1,1,0,2
6,2-HibernateORM,9,4.0,6.0,4.0,,,,,,,6.0,,1.0,1.0,,,,,,,,0,48,1,1,50,TimesTenDialect,ds_6_snip_2$HibernateORM_TimesTenDialect.java,0,0,0,0,0,39,59,709.2902375915868,-0.0,88,116.145,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,12.431818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,2.838709677419355,0.0,0.0,0.0033452807646356,0.0032187785508468,0,22,0.0,0.0,0,5,1,0.0,0.037037037037037,0.037037037037037,1,100.0,1,6.294117647058823,19.0,0.3201149425287356,0.0,2.829885057471264,21,34,1,160,36,39,104.0,38.8952381,1,1,35,103.975,38.94285714,36,0,0.0,1,35,0.0,0.0,103.9,38.8952381,1,36,36,36,103.825,38.92380952,36,40,314,819,,,,0.971765161,103.875,38.8,1,1,1,0,0,3
6,3-HibernateORM,9,4.0,6.0,4.0,,,,,,,12.0,,1.0,1.0,,,,,,,,3,6,1,1,11,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066831583561,1.7279717914134938,121,117.16000000000004,0.0677966101694915,0.0508474576271186,0.2203389830508474,0.1016949152542373,0.0508474576271186,0.0,10.818181818181818,0.423728813559322,0.3220338983050847,1.5593220338983051,0.576271186440678,14.66101694915254,43.79661016949152,12.813559322033898,0.0338983050847457,0.0847457627118644,2.0508474576271185,0.288135593220339,0.0,0.0280189419754249,0.0220597841285777,1,38,28.0,125.0,2,9,34,0.0,0.3684210526315789,0.2058823529411764,1,100.0,12,6.048387096774194,37.0,0.5632616487455198,0.0,3.9474910394265232,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,95,97,,,,0.249597192,135.8333333,64.62043796,1,1,1,0,0,3
6,3-Pom,9,4.0,6.0,4.0,,,,,,,15.0,,1.0,0.666666667,,,,,,,,1,11,0,25,37,get,ds_6_snip_3$Pom_get.java,0,6,7,32,618,7,36,644.3779094640329,1.957476366079285,94,205.82,0.0227272727272727,0.0227272727272727,0.1363636363636363,0.0227272727272727,0.0227272727272727,0.0454545454545454,6.170212765957447,0.7954545454545454,0.1590909090909091,1.1363636363636365,0.7272727272727273,14.045454545454543,29.11111111111111,12.0,0.2272727272727272,0.0454545454545454,2.136363636363636,0.0454545454545454,0.0,0.0,0.0,1,29,20.0,101.0,3,12,27,0.0,0.0,0.0,1,100.0,15,4.872340425531915,29.0,0.4516754850088183,0.0,4.151675485008819,37,47,57,520,57,58,105.0,56.46226415,57,57,57,104.9655172,56.77358491,57,105,57.0,57,57,102.7241379,56.80188679,104.9482759,56.71698113,57,57,57,45,105.0,57.0,55,57,26,28,,,,0.833422417,105.0,56.63207547,1,0,1,1,0,2
6,4-HibernateORM,9,4.0,6.0,4.0,,,,,,,5.0,,1.0,0.666666667,,,,,,,,0,9,1,3,13,extractSequenceValue,ds_6_snip_4$HibernateORM_extractSequenceValue.java,1,6,0,14,321,1,34,338.6144687658818,2.0770035226652133,58,0.0,0.0357142857142857,0.0,0.2142857142857142,0.0,0.0,0.0,9.379310344827584,0.6071428571428571,0.0,1.5,0.5,11.464285714285714,35.1,9.714285714285714,0.0714285714285714,0.0357142857142857,2.071428571428572,0.1071428571428571,0.0,0.0,0.0,1,20,16.0,134.0,3,7,21,0.0,0.0,0.0,1,100.0,5,5.451612903225806,17.0,0.566017316017316,0.0,6.021103896103896,37,31,33,89,1,33,0.0,0.0,1,33,33,97.93939394,31.82828283,33,0,0.0,1,33,0.0,0.0,97.96969697,31.80808081,33,33,33,33,0.0,0.0,33,33,20,21,,,,0.237828292,97.87878788,31.78787879,1,0,1,1,0,2
6,5-Antlr4Master,9,4.0,6.0,4.0,,,,,,,61.0,,1.0,1.0,,,,,,,,0,1,1,0,2,testToStringStartStop2,ds_6_snip_5$Antlr4Master_testToStringStartStop2.java,0,21,17,21,225,34,69,905.8641607933502,3.57815487082872,102,201.76,0.0,0.0,0.4772727272727273,0.0,0.0909090909090909,0.1590909090909091,8.049019607843137,0.1363636363636363,0.3863636363636363,1.5454545454545454,0.4772727272727273,5.113636363636363,29.727272727272727,3.090909090909091,0.1818181818181818,0.3409090909090909,2.3181818181818183,0.0,0.0,0.0029894348076166,0.0027489177489177,2,22,4.0,87.0,3,6,23,0.0,0.0476190476190476,0.0476190476190476,1,100.0,1,5.51063829787234,16.0,0.731904761904762,0.25,5.05047619047619,17,47,53,178,53,59,85.0,57.91860465,1,1,28,84.94915254,57.73255814,53,0,0.0,1,53,84.98305085,57.96511628,84.88135593,57.87209302,53,53,50,53,85.0,57.98837209,53,32,55,70,,,,0.557709336,84.93220339,57.72093023,1,1,1,0,0,3
6,5-HibernateORM,9,4.0,6.0,4.0,,,,,,,11.0,,1.0,0.666666667,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,1,0,1,1,0,2
6,5-HibernateORM,10,4.0,5.0,3.0,,,,,,,35.0,,1.0,0.333333333,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,1,0,0,1,1,1
6,1-Pom,11,1.0,8.0,3.0,,,,,,,102.0,,1.0,0.666666667,,,,,,,,3,25,0,1,29,HealthReport,ds_6_snip_1$Pom_HealthReport.java,3,13,0,0,0,10,40,343.6453580433296,-0.0,42,102.95000000000002,0.2903225806451613,0.0,0.4193548387096774,0.2903225806451613,0.032258064516129,0.0,10.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580645161290322,1.3548387096774193,0.2580645161290322,0.0,0.0112285161126596,0.0097788980551682,1,25,0.0,0.0,0,6,1,0.0,0.0675675675675675,0.0595238095238095,1,100.0,10,3.294117647058824,21.0,0.4583333333333333,0.0,7.201388888888889,18,34,35,738,35,49,113.5510204,48.0,35,35,34,115.9591837,47.91452991,34,0,0.0,1,35,114.5306122,47.8034188,115.6530612,47.90598291,1,35,24,35,0.0,0.0,35,48,35,52,,,,0.528462231,115.7755102,47.60683761,1,0,1,1,0,2
6,2-OpenCMSCore,11,1.0,8.0,3.0,,,,,,,262.0,,1.0,1.0,,,,,,,,0,3,0,4,7,seekFile,ds_6_snip_2$OpenCMSCore_seekFile.java,2,1,1,9,239,1,17,154.28722505336555,1.7116656656207403,33,36.62000000000003,0.0454545454545454,0.0,0.0454545454545454,0.0,0.1818181818181818,0.0909090909090909,6.757575757575758,0.5909090909090909,0.0454545454545454,1.0,0.4090909090909091,10.863636363636363,28.227272727272727,9.636363636363637,0.3181818181818182,0.0,1.5,0.1363636363636363,0.0,0.0492694805194805,0.0446858288770053,0,12,16.0,60.0,4,5,22,0.0,0.2857142857142857,0.2352941176470588,1,100.0,6,2.4,12.0,0.3,0.0,2.17948717948718,14,25,33,411,33,38,75.94736842,36.88311688,1,1,30,75.97368421,36.51948052,33,0,0.0,1,33,0.0,0.0,76.0,36.48051948,33,33,33,33,0.0,0.0,33,33,5,6,,,,0.961644053,75.89473684,36.71428571,1,1,1,0,0,3
6,2-Pom,11,1.0,8.0,3.0,,,,,,,274.0,,1.0,0.666666667,,,,,,,,0,28,1,2,31,,ds_6_snip_2$Pom__getRuns.java,0,6,1,6,373,5,41,244.4228653433368,1.6918032228693594,36,117.16000000000004,0.2,0.0,0.2,0.1333333333333333,0.1333333333333333,0.0,8.777777777777779,0.4333333333333333,0.0333333333333333,1.1333333333333333,0.2,12.433333333333334,29.433333333333334,10.933333333333334,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0,19,20.0,55.0,1,4,24,0.0,0.0,0.0,1,100.0,8,2.515151515151515,15.0,0.3,0.0,9.775,57,33,33,572,33,37,60.94594595,35.96774194,33,33,32,60.89189189,35.82258065,33,0,0.0,1,33,0.0,0.0,60.91891892,35.83870968,1,33,33,33,0.0,0.0,33,1,43,58,,,,0.780552506,60.72972973,35.77419355,1,0,1,1,0,2
6,3-OpenCMSCore,11,1.0,8.0,3.0,,,,,,,206.0,,1.0,0.333333333,,,,,,,,2,5,0,6,13,execute,ds_6_snip_3$OpenCMSCore_execute.java,1,7,3,24,669,9,63,647.0907354298025,1.6601821635114804,89,114.115,0.1276595744680851,0.0425531914893617,0.1489361702127659,0.0851063829787234,0.1914893617021276,0.0,7.191011235955056,0.425531914893617,0.0638297872340425,1.574468085106383,0.5106382978723404,14.23404255319149,34.02127659574468,12.680851063829786,0.0851063829787234,0.0851063829787234,1.893617021276596,0.2978723404255319,0.0,0.023675115606423,0.0231101158189052,1,16,20.0,85.0,2,8,22,0.0,0.1066666666666666,0.1038961038961039,1,100.0,12,5.32,34.0,0.4192118226600985,0.0,6.3672003284072245,37,50,54,1175,55,73,102.9863014,71.99038462,55,55,55,102.9863014,71.76923077,55,103,71.30769231,55,55,103.0,71.91346154,102.9589041,71.70192308,55,55,55,55,103.0,72.0,55,70,37,57,,,,0.547153831,102.8082192,71.64423077,1,0,0,1,1,1
6,4-OpenCMSCore,11,1.0,8.0,3.0,,,,,,,,,0.0,0.0,,,,,,,,0,0,0,7,7,generateContent,ds_6_snip_4$OpenCMSCore_generateContent.java,4,6,15,5,85,7,16,276.90491672227165,4.552328528003592,39,100.92000000000002,0.0,0.0,0.24,0.0,0.12,0.2,12.435897435897436,0.44,0.6,0.64,0.2,3.4,27.84,1.28,0.24,0.08,1.56,0.0,0.0,0.013538909898345,0.0130276736066209,1,21,4.0,167.0,6,7,15,0.0,0.1,0.0909090909090909,1,100.0,1,1.7857142857142858,14.0,0.1675324675324675,0.0,0.6779220779220779,17,28,35,423,35,48,118.0,47.0,1,1,33,117.9583333,46.89915966,35,0,0.0,1,35,117.9583333,46.16806723,117.8125,46.86554622,35,35,35,35,117.9583333,46.91596639,35,42,23,45,,,,0.737786472,117.9791667,46.8907563,0,0,0,0,0,0
6,4-Pom,11,1.0,8.0,3.0,,,,,,,186.0,,1.0,1.0,,,,,,,,3,14,0,5,22,limit,ds_6_snip_4$Pom_limit.java,2,6,2,3,449,7,30,263.53904536672565,2.000476095827325,44,114.115,0.0909090909090909,0.0,0.1818181818181818,0.0606060606060606,0.0303030303030303,0.0,4.795454545454546,0.8181818181818182,0.0606060606060606,0.9090909090909092,0.0909090909090909,13.606060606060606,23.2,11.515151515151516,0.0909090909090909,0.0303030303030303,1.3333333333333333,0.1212121212121212,1.7290151515151515,0.0167293796029428,0.0164937136185383,1,29,24.0,114.0,5,10,27,57.057500000000005,0.2068965517241379,0.0967741935483871,1,57.057500000000005,10,4.472222222222222,29.0,0.8565217391304347,0.0,7.342753623188406,30,36,40,638,39,45,117.9333333,43.86554622,40,40,40,117.9333333,43.75630252,40,0,0.0,1,40,118.0,44.0,117.8444444,43.59663866,40,40,40,40,0.0,0.0,40,44,23,35,,,,0.902396858,117.9111111,43.75630252,1,1,1,0,0,3
6,5-Pom,11,1.0,8.0,3.0,,,,,,,256.0,,1.0,0.333333333,,,,,,,,0,2,0,0,2,loadClass,ds_6_snip_5$Pom_loadClass.java,2,5,5,4,305,11,41,371.3347377331463,2.4743356638480143,52,107.01000000000002,0.1212121212121212,0.0,0.1515151515151515,0.0303030303030303,0.1212121212121212,0.303030303030303,8.807692307692308,0.4848484848484848,0.1515151515151515,1.0909090909090908,0.1212121212121212,9.242424242424242,29.12121212121212,7.151515151515151,0.0303030303030303,0.0,1.5757575757575757,0.2727272727272727,0.0,0.0066656159964941,0.0082861334351602,0,22,16.0,105.0,4,5,20,0.0,0.0421052631578947,0.0701754385964912,1,100.0,8,2.1944444444444446,15.0,0.2108695652173912,0.0,2.1630434782608696,17,36,38,803,38,60,91.96666667,59.0,38,37,38,91.96666667,58.75268817,38,0,0.0,1,38,0.0,0.0,91.85,58.69892473,38,38,38,38,91.96666667,58.94623656,38,57,52,73,,,,0.826187551,91.9,58.90322581,1,0,0,1,1,1
6,1-OpenCMSCore,12,4.0,10.0,2.0,,,,,,,60.0,,1.0,0.666666667,,,,,,,,0,0,1,25,26,createContextMenu,ds_6_snip_1$OpenCMSCore_createContextMenu.java,1,1,6,27,153,0,54,679.4319952701238,3.0899430637308805,125,-1062.165,0.0,0.0,0.0263157894736842,0.0,0.0263157894736842,0.0,10.304,0.1842105263157894,0.1578947368421052,3.1052631578947367,0.7105263157894737,4.026315789473684,45.55263157894737,2.8421052631578947,0.0789473684210526,0.0,3.289473684210526,0.0,0.0,0.119298245614035,0.0656178489702517,0,32,4.0,278.0,5,5,18,0.0,0.3333333333333333,0.25,1,100.0,1,8.048780487804878,16.0,0.4135135135135135,0.0,2.881081081081081,7,41,45,447,1,47,0.0,45.78616352,45,1,45,157.9787234,45.96855346,1,0,0.0,1,45,0.0,0.0,157.5319149,45.90566038,1,45,45,45,0.0,0.0,45,25,103,482,,,,0.208749458,157.8510638,45.91194969,1,0,1,1,0,2
6,1-Phoenix,12,4.0,10.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,5,15,0,3,23,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962378904,2.693420741464516,107,118.175,0.1388888888888889,0.0,0.2222222222222222,0.0833333333333333,0.0277777777777777,0.0,10.69158878504673,0.6111111111111112,0.75,2.0,0.75,11.11111111111111,51.61111111111112,8.555555555555555,0.0555555555555555,0.0833333333333333,2.9722222222222223,0.1944444444444444,0.0,0.0,0.0,1,22,20.0,203.0,2,9,26,0.0,0.0,0.0,1,100.0,7,6.076923076923077,29.0,0.3850198412698412,0.0,3.612202380952381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,35,36,,,,0.117182106,121.9512195,39.81300813,0,0,0,0,0,0
