dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
63,50,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,51,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,52,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,53,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,54,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,55,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,56,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,57,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,58,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,59,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,60,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,61,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,62,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,63,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,64,adjusted_gaze_sig,0.0,0,all_tools,63,physiological,positive
63,1,adjusted_gaze_non_sig,1.0012627142857142,96,all_tools,63,physiological,positive
63,2,adjusted_gaze_non_sig,1.035382,89,all_tools,63,physiological,positive
63,3,adjusted_gaze_non_sig,1.0388815000000002,74,all_tools,63,physiological,positive
63,4,adjusted_gaze_non_sig,1.0066405,77,all_tools,63,physiological,positive
63,5,adjusted_gaze_non_sig,0.8035439999999999,79,all_tools,63,physiological,positive
63,6,adjusted_gaze_non_sig,1.0221293333333332,98,all_tools,63,physiological,positive
63,7,adjusted_gaze_non_sig,1.198565,39,all_tools,63,physiological,positive
63,8,adjusted_gaze_non_sig,1.18869,71,all_tools,63,physiological,positive
63,9,adjusted_gaze_non_sig,1.008346,34,all_tools,63,physiological,positive
63,10,adjusted_gaze_non_sig,0.94700475,35,all_tools,63,physiological,positive
63,11,adjusted_gaze_non_sig,0.9611160000000002,57,all_tools,63,physiological,positive
63,12,adjusted_gaze_non_sig,1.0597564,76,all_tools,63,physiological,positive
63,13,adjusted_gaze_non_sig,0.5688641666666666,45,all_tools,63,physiological,positive
63,14,adjusted_gaze_non_sig,1.06452,45,all_tools,63,physiological,positive
63,15,adjusted_gaze_non_sig,1.0464055,26,all_tools,63,physiological,positive
63,16,adjusted_gaze_non_sig,1.0779053333333335,22,all_tools,63,physiological,positive
63,17,adjusted_gaze_non_sig,0.9531083333333332,0,all_tools,63,physiological,positive
63,18,adjusted_gaze_non_sig,0.9831165,0,all_tools,63,physiological,positive
63,19,adjusted_gaze_non_sig,1.03982,0,all_tools,63,physiological,positive
63,20,adjusted_gaze_non_sig,1.13636,0,all_tools,63,physiological,positive
63,21,adjusted_gaze_non_sig,1.35294,0,all_tools,63,physiological,positive
63,22,adjusted_gaze_non_sig,1.036127625,0,all_tools,63,physiological,positive
63,23,adjusted_gaze_non_sig,1.183171625,0,all_tools,63,physiological,positive
63,24,adjusted_gaze_non_sig,1.00470625,0,all_tools,63,physiological,positive
63,25,adjusted_gaze_non_sig,1.0016315,0,all_tools,63,physiological,positive
63,26,adjusted_gaze_non_sig,1.1402,0,all_tools,63,physiological,positive
63,27,adjusted_gaze_non_sig,1.075,0,all_tools,63,physiological,positive
63,28,adjusted_gaze_non_sig,1.07137,0,all_tools,63,physiological,positive
63,29,adjusted_gaze_non_sig,1.079685,0,all_tools,63,physiological,positive
63,30,adjusted_gaze_non_sig,0.9843317500000002,0,all_tools,63,physiological,positive
63,31,adjusted_gaze_non_sig,1.049248625,0,all_tools,63,physiological,positive
63,32,adjusted_gaze_non_sig,1.00717325,0,all_tools,63,physiological,positive
63,33,adjusted_gaze_non_sig,0.988017,0,all_tools,63,physiological,positive
63,34,adjusted_gaze_non_sig,0.9819933333333332,0,all_tools,63,physiological,positive
63,35,adjusted_gaze_non_sig,1.0423244285714286,0,all_tools,63,physiological,positive
63,36,adjusted_gaze_non_sig,1.0173247142857142,0,all_tools,63,physiological,positive
63,37,adjusted_gaze_non_sig,1.024625,0,all_tools,63,physiological,positive
63,38,adjusted_gaze_non_sig,0.98172,0,all_tools,63,physiological,positive
63,39,adjusted_gaze_non_sig,0.9333551428571428,0,all_tools,63,physiological,positive
63,40,adjusted_gaze_non_sig,0.9987081428571428,0,all_tools,63,physiological,positive
63,41,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,42,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,43,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,44,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,45,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,46,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,47,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,48,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,49,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,50,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,51,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,52,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,53,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,54,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,55,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,56,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,57,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,58,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,59,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,60,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,61,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,62,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,63,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,64,adjusted_gaze_non_sig,0.0,0,all_tools,63,physiological,positive
63,1,adjusted_fix_sig,0.5704825714285715,96,all_tools,63,physiological,positive
63,2,adjusted_fix_sig,0.6598746666666667,89,all_tools,63,physiological,positive
63,3,adjusted_fix_sig,0.3057458333333333,74,all_tools,63,physiological,positive
63,4,adjusted_fix_sig,0.425,77,all_tools,63,physiological,positive
63,5,adjusted_fix_sig,2.9051914,79,all_tools,63,physiological,positive
63,6,adjusted_fix_sig,0.8669013333333334,98,all_tools,63,physiological,positive
63,7,adjusted_fix_sig,0.10787605,39,all_tools,63,physiological,positive
63,8,adjusted_fix_sig,0.241187,71,all_tools,63,physiological,positive
63,9,adjusted_fix_sig,0.6465266,34,all_tools,63,physiological,positive
63,10,adjusted_fix_sig,1.10297925,35,all_tools,63,physiological,positive
63,11,adjusted_fix_sig,1.2598273333333332,57,all_tools,63,physiological,positive
63,12,adjusted_fix_sig,0.5756184,76,all_tools,63,physiological,positive
63,13,adjusted_fix_sig,6.436988833333333,45,all_tools,63,physiological,positive
63,14,adjusted_fix_sig,0.0,45,all_tools,63,physiological,positive
63,15,adjusted_fix_sig,0.6469865333333333,26,all_tools,63,physiological,positive
63,16,adjusted_fix_sig,0.6525656666666667,22,all_tools,63,physiological,positive
63,17,adjusted_fix_sig,1.0895208333333335,0,all_tools,63,physiological,positive
63,18,adjusted_fix_sig,1.61501335,0,all_tools,63,physiological,positive
63,19,adjusted_fix_sig,0.468504,0,all_tools,63,physiological,positive
63,20,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,21,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,22,adjusted_fix_sig,0.369805775,0,all_tools,63,physiological,positive
63,23,adjusted_fix_sig,0.3446160625,0,all_tools,63,physiological,positive
63,24,adjusted_fix_sig,0.782111025,0,all_tools,63,physiological,positive
63,25,adjusted_fix_sig,0.6956899999999999,0,all_tools,63,physiological,positive
63,26,adjusted_fix_sig,0.0788045,0,all_tools,63,physiological,positive
63,27,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,28,adjusted_fix_sig,0.95,0,all_tools,63,physiological,positive
63,29,adjusted_fix_sig,0.319328,0,all_tools,63,physiological,positive
63,30,adjusted_fix_sig,1.070199575,0,all_tools,63,physiological,positive
63,31,adjusted_fix_sig,0.359252225,0,all_tools,63,physiological,positive
63,32,adjusted_fix_sig,0.7660482500000001,0,all_tools,63,physiological,positive
63,33,adjusted_fix_sig,1.44020525,0,all_tools,63,physiological,positive
63,34,adjusted_fix_sig,0.8920514444444445,0,all_tools,63,physiological,positive
63,35,adjusted_fix_sig,0.6372011142857142,0,all_tools,63,physiological,positive
63,36,adjusted_fix_sig,0.5316787142857143,0,all_tools,63,physiological,positive
63,37,adjusted_fix_sig,0.828344,0,all_tools,63,physiological,positive
63,38,adjusted_fix_sig,0.5885861666666666,0,all_tools,63,physiological,positive
63,39,adjusted_fix_sig,0.7586309714285715,0,all_tools,63,physiological,positive
63,40,adjusted_fix_sig,0.9255011428571428,0,all_tools,63,physiological,positive
63,41,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,42,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,43,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,44,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,45,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,46,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,47,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,48,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,49,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,50,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,51,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,52,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,53,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,54,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,55,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,56,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,57,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,58,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,59,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,60,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,61,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,62,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,63,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,64,adjusted_fix_sig,0.0,0,all_tools,63,physiological,positive
63,1,adjusted_fix_non_sig,1.022847142857143,96,all_tools,63,physiological,positive
63,2,adjusted_fix_non_sig,1.0680243333333332,89,all_tools,63,physiological,positive
63,3,adjusted_fix_non_sig,1.06171,74,all_tools,63,physiological,positive
63,4,adjusted_fix_non_sig,1.03594,77,all_tools,63,physiological,positive
63,5,adjusted_fix_non_sig,0.7713774,79,all_tools,63,physiological,positive
63,6,adjusted_fix_non_sig,1.0115040000000002,98,all_tools,63,physiological,positive
63,7,adjusted_fix_non_sig,1.2294025,39,all_tools,63,physiological,positive
63,8,adjusted_fix_non_sig,1.20358,71,all_tools,63,physiological,positive
63,9,adjusted_fix_non_sig,1.0321358,34,all_tools,63,physiological,positive
63,10,adjusted_fix_non_sig,0.98339175,35,all_tools,63,physiological,positive
63,11,adjusted_fix_non_sig,0.9566937333333334,57,all_tools,63,physiological,positive
63,12,adjusted_fix_non_sig,1.067363,76,all_tools,63,physiological,positive
63,13,adjusted_fix_non_sig,0.6250355,45,all_tools,63,physiological,positive
63,14,adjusted_fix_non_sig,1.06452,45,all_tools,63,physiological,positive
63,15,adjusted_fix_non_sig,1.0489339999999998,26,all_tools,63,physiological,positive
63,16,adjusted_fix_non_sig,1.0599005,22,all_tools,63,physiological,positive
63,17,adjusted_fix_non_sig,0.9452923333333332,0,all_tools,63,physiological,positive
63,18,adjusted_fix_non_sig,0.986333,0,all_tools,63,physiological,positive
63,19,adjusted_fix_non_sig,1.03322,0,all_tools,63,physiological,positive
63,20,adjusted_fix_non_sig,1.13636,0,all_tools,63,physiological,positive
63,21,adjusted_fix_non_sig,1.35294,0,all_tools,63,physiological,positive
63,22,adjusted_fix_non_sig,1.0550675,0,all_tools,63,physiological,positive
63,23,adjusted_fix_non_sig,1.2048075,0,all_tools,63,physiological,positive
63,24,adjusted_fix_non_sig,1.01062975,0,all_tools,63,physiological,positive
63,25,adjusted_fix_non_sig,1.027663,0,all_tools,63,physiological,positive
63,26,adjusted_fix_non_sig,1.14739,0,all_tools,63,physiological,positive
63,27,adjusted_fix_non_sig,1.075,0,all_tools,63,physiological,positive
63,28,adjusted_fix_non_sig,1.005884,0,all_tools,63,physiological,positive
63,29,adjusted_fix_non_sig,1.0800800000000002,0,all_tools,63,physiological,positive
63,30,adjusted_fix_non_sig,0.99375925,0,all_tools,63,physiological,positive
63,31,adjusted_fix_non_sig,1.07234375,0,all_tools,63,physiological,positive
63,32,adjusted_fix_non_sig,1.01264575,0,all_tools,63,physiological,positive
63,33,adjusted_fix_non_sig,0.976830625,0,all_tools,63,physiological,positive
63,34,adjusted_fix_non_sig,1.01012,0,all_tools,63,physiological,positive
63,35,adjusted_fix_non_sig,1.036279857142857,0,all_tools,63,physiological,positive
63,36,adjusted_fix_non_sig,1.0246478571428572,0,all_tools,63,physiological,positive
63,37,adjusted_fix_non_sig,1.0184845,0,all_tools,63,physiological,positive
63,38,adjusted_fix_non_sig,1.0385704999999998,0,all_tools,63,physiological,positive
63,39,adjusted_fix_non_sig,1.0295549999999998,0,all_tools,63,physiological,positive
63,40,adjusted_fix_non_sig,1.0021907142857145,0,all_tools,63,physiological,positive
63,41,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,42,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,43,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,44,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,45,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,46,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,47,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,48,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,49,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,50,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,51,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,52,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,53,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,54,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,55,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,56,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,57,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,58,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,59,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,60,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,61,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,62,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,63,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,64,adjusted_fix_non_sig,0.0,0,all_tools,63,physiological,positive
63,1,adjusted_gaze_flow,0.8939634285714285,96,all_tools,63,physiological,positive
63,2,adjusted_gaze_flow,1.590968333333333,89,all_tools,63,physiological,positive
63,3,adjusted_gaze_flow,1.4814991666666668,74,all_tools,63,physiological,positive
63,4,adjusted_gaze_flow,0.8340995,77,all_tools,63,physiological,positive
63,5,adjusted_gaze_flow,0.8475556666666666,79,all_tools,63,physiological,positive
63,6,adjusted_gaze_flow,1.78484475,98,all_tools,63,physiological,positive
63,7,adjusted_gaze_flow,0.0,39,all_tools,63,physiological,positive
63,8,adjusted_gaze_flow,1.467374,71,all_tools,63,physiological,positive
63,9,adjusted_gaze_flow,1.788082775,34,all_tools,63,physiological,positive
63,10,adjusted_gaze_flow,1.1948017333333332,35,all_tools,63,physiological,positive
63,11,adjusted_gaze_flow,1.4922766,57,all_tools,63,physiological,positive
