programming_experience,java_experience,complexity,MinNameQuality,MinInternalDocumentation,MinExternalDocumentation,MinExternalPopularity,MeanInternalDocumentation,MeanExternalDocumentation,MeanExternalPopularity,MaxNameQuality,MaxInternalDocumentation,Readability,READABILITY.New.Identifiers.words.AVG,READABILITY.New.Abstractness.words.AVG,READABILITY.New.Abstractness.words.MAX,READABILITY.New.Commented.words.AVG,READABILITY.New.Synonym.commented.words.AVG,READABILITY.New.Synonym.commented.words.MAX,READABILITY.New.Comments.readability,READABILITY.New.Number.of.senses.AVG,READABILITY.New.Number.of.senses.MAX,READABILITY.New.Text.Coherence.AVG,READABILITY.New.Text.Coherence.MIN,READABILITY.New.Text.Coherence.MAX,READABILITY.BW.Avg.Assignment,READABILITY.BW.Avg.blank.lines,READABILITY.BW.Avg.commas,READABILITY.BW.Avg.comments,READABILITY.BW.Avg.comparisons,READABILITY.BW.Avg.Identifiers.Length,READABILITY.BW.Avg.conditionals,READABILITY.BW.Avg.indentation.length,READABILITY.BW.Avg.keywords,READABILITY.BW.Avg.line.length,READABILITY.BW.Avg.loops,READABILITY.BW.Avg.number.of.identifiers,READABILITY.BW.Avg.numbers,READABILITY.BW.Avg.operators,READABILITY.BW.Avg.parenthesis,READABILITY.BW.Avg.periods,READABILITY.BW.Max.Identifiers.Length,READABILITY.BW.Max.keywords,READABILITY.BW.Max.line.length,READABILITY.BW.Max.number.of.identifiers,READABILITY.BW.Max.char,READABILITY.BW.Max.words,READABILITY.Posnett.entropy,READABILITY.Posnett.volume,READABILITY.Posnett.lines,READABILITY.Dorn.DFT.Assignments,READABILITY.Dorn.DFT.Comparisons,READABILITY.Dorn.DFT.Conditionals,READABILITY.Dorn.DFT.Indentations,READABILITY.Dorn.DFT.LineLengths,READABILITY.Dorn.DFT.Numbers,READABILITY.Dorn.DFT.Operators,READABILITY.Dorn.Visual.X.Comments,READABILITY.Dorn.Visual.X.Numbers,READABILITY.Dorn.Visual.X.Strings,READABILITY.Dorn.Visual.Y.Strings,READABILITY.Dorn.Visual.X.Literals,READABILITY.Dorn.Areas.Identifiers,READABILITY.Dorn.Areas.Keywords,READABILITY.Dorn.Areas.Strings,READABILITY.Dorn.Areas.Operators,READABILITY.Dorn.Areas.Keywords.Identifiers,READABILITY.Dorn.Areas.Operators.Identifiers,READABILITY.Dorn.align.blocks,KASTO.NestedBlocks,KASTO.NumberOfParameters,KASTO.NumberOfStatements,BD50
3,2,2,0.840909090909091,0,1843,0,0.5,1843,0,1,1,0.0789480358362198,0.622950819672131,6.11428571428571,11,0,4.81545064377682,16,0,4.68852459016393,24,0,1,0,0.268292682926829,0,0.0731707317073171,0.0238095238095238,1.26829268292683,4.25,0,14.2439024390244,0.170731707317073,44.5609756097561,0,4.09756097560976,0.75609756097561,0.951219512195122,0.121951219512195,0.365853658536585,29,2,140,16,716,30,4.21306946051462,527.217897247649,41,41,41,1,1,26,41,41,0,0,139.90243902439,39.8297872340426,0,0.0673234811165846,0.00547345374931582,0.561029009304871,0.0268199233716475,0.0813008130081301,0.398373983739837,29,1,0,4,0
2,1,2,0.840909090909091,0,1843,0,0.5,1843,0,1,1,0.0789480358362198,0.622950819672131,6.11428571428571,11,0,4.81545064377682,16,0,4.68852459016393,24,0,1,0,0.268292682926829,0,0.0731707317073171,0.0238095238095238,1.26829268292683,4.25,0,14.2439024390244,0.170731707317073,44.5609756097561,0,4.09756097560976,0.75609756097561,0.951219512195122,0.121951219512195,0.365853658536585,29,2,140,16,716,30,4.21306946051462,527.217897247649,41,41,41,1,1,26,41,41,0,0,139.90243902439,39.8297872340426,0,0.0673234811165846,0.00547345374931582,0.561029009304871,0.0268199233716475,0.0813008130081301,0.398373983739837,29,1,0,4,0
3,1,2,0.840909090909091,0,1843,0,0.5,1843,0,1,1,0.0789480358362198,0.622950819672131,6.11428571428571,11,0,4.81545064377682,16,0,4.68852459016393,24,0,1,0,0.268292682926829,0,0.0731707317073171,0.0238095238095238,1.26829268292683,4.25,0,14.2439024390244,0.170731707317073,44.5609756097561,0,4.09756097560976,0.75609756097561,0.951219512195122,0.121951219512195,0.365853658536585,29,2,140,16,716,30,4.21306946051462,527.217897247649,41,41,41,1,1,26,41,41,0,0,139.90243902439,39.8297872340426,0,0.0673234811165846,0.00547345374931582,0.561029009304871,0.0268199233716475,0.0813008130081301,0.398373983739837,29,1,0,4,0
4,2,2,0.840909090909091,0,1843,0,0.5,1843,0,1,1,0.0789480358362198,0.622950819672131,6.11428571428571,11,0,4.81545064377682,16,0,4.68852459016393,24,0,1,0,0.268292682926829,0,0.0731707317073171,0.0238095238095238,1.26829268292683,4.25,0,14.2439024390244,0.170731707317073,44.5609756097561,0,4.09756097560976,0.75609756097561,0.951219512195122,0.121951219512195,0.365853658536585,29,2,140,16,716,30,4.21306946051462,527.217897247649,41,41,41,1,1,26,41,41,0,0,139.90243902439,39.8297872340426,0,0.0673234811165846,0.00547345374931582,0.561029009304871,0.0268199233716475,0.0813008130081301,0.398373983739837,29,1,0,4,0
3,3,2,0.840909090909091,0,1843,0,0.5,1843,0,1,1,0.0789480358362198,0.622950819672131,6.11428571428571,11,0,4.81545064377682,16,0,4.68852459016393,24,0,1,0,0.268292682926829,0,0.0731707317073171,0.0238095238095238,1.26829268292683,4.25,0,14.2439024390244,0.170731707317073,44.5609756097561,0,4.09756097560976,0.75609756097561,0.951219512195122,0.121951219512195,0.365853658536585,29,2,140,16,716,30,4.21306946051462,527.217897247649,41,41,41,1,1,26,41,41,0,0,139.90243902439,39.8297872340426,0,0.0673234811165846,0.00547345374931582,0.561029009304871,0.0268199233716475,0.0813008130081301,0.398373983739837,29,1,0,4,0
8,3,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,0
2,1,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,1
6,1,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,0
3,2,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,1
3,1,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,1
5,4,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,1
8,5,3,0.885668276972625,0.5,0,3.42299443102864e-05,0.5,921.5,3.42299443102864e-05,0.885668276972625,0.5,0.448144674301147,0.814814814814815,6.40909090909091,10,2.53086419753086,3.48026315789474,20,100,6.12345679012346,45,0.735036211815819,0.485071250072666,1,0.65625,0,0.0625,0.304347826086957,0.28125,9.31818181818182,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.3515990630171,965.61866247362,45,31,32,32,1,45,32,1,113.355555555556,114.222222222222,0,0,0,0.216374269005848,0.0560428849902534,0,0.0526315789473684,0.259009009009009,0.243243243243243,32,2.45454545454545,3,23,0
8,3,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
2,1,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,1
2,1,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
2,1,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
3,1,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
5,4,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
4,4,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
8,5,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,1
10,10,3,1,0,0,0.00576091726501153,0,198.5,0.121775240193836,1,0,0.466613441705704,0.929577464788732,4,12,0.577464788732394,1.84347826086957,10,100,12.2957746478873,57,0.505529191934435,0.205195670417031,1,0.166666666666667,0,0.0333333333333333,0.032258064516129,0.333333333333333,8.21951219512195,0.2,16.8,0.533333333333333,34.9333333333333,0,1.36666666666667,0,0,0.866666666666667,0.2,19,2,91,4,564,9,3.65088972188304,781.382124677102,34,30,30,30,30,1,1,1,60.9705882352941,0,0,0,0,0.277366255144033,0.0674897119341564,0,0.0748971193415638,0.243323442136499,0.270029673590504,40,4.33333333333333,0,20,0
6,4,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
5,3,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
6,1,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,1
3,2,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
3,1,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
4,2,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
4,4,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
8,5,4,0.0789473684210527,1,0,0,1,840,0.121918736101681,0.0789473684210527,1,0.335016220808029,0.630769230769231,4.47311827956989,11,0.00769230769230769,2.4739336492891,20,100,8.39230769230769,45,0.35252893838384,0.114707866935281,0.983738753675929,0.0909090909090909,0.160714285714286,0.127272727272727,0.0212765957446809,0.0909090909090909,6.14285714285714,0.0217391304347826,9.39130434782609,0.782608695652174,31.9565217391304,0.0217391304347826,2.1304347826087,0.0434782608695652,0.0909090909090909,0.709090909090909,0.717391304347826,29,3,105,12,522,14,4.37347150951624,1879.34132229696,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675496688742,0.123841059602649,0.00198675496688742,0.104635761589404,0.31063122923588,0.262458471760797,33,4.1,0,18,0
8,3,4,0.5,0,216,0.126903576997414,0,318,0.126903576997414,0.833333333333333,0,0.335892915725708,0.763636363636364,4.25,12,0.4,2.59649122807018,10,100,7,30,0.470810482427189,0.117851130197758,1,0.216216216216216,0.0714285714285714,0.0540540540540541,0.15,0.324324324324324,4.7,0.0882352941176471,15.0588235294118,0.823529411764706,30.9705882352941,0,1.47058823529412,0.0294117647058824,0.0540540540540541,0.675675675675676,0.0882352941176471,29,6,118,10,630,10,3.50822525304253,971.783475125481,42,37,37,37,37,41,37,37,117.952380952381,118,0,0,0,0.184893784421715,0.113296616837136,0,0.0778914240755311,0.612765957446809,0.421276595744681,21,4,2,15,0
5,3,4,0.5,0,216,0.126903576997414,0,318,0.126903576997414,0.833333333333333,0,0.335892915725708,0.763636363636364,4.25,12,0.4,2.59649122807018,10,100,7,30,0.470810482427189,0.117851130197758,1,0.216216216216216,0.0714285714285714,0.0540540540540541,0.15,0.324324324324324,4.7,0.0882352941176471,15.0588235294118,0.823529411764706,30.9705882352941,0,1.47058823529412,0.0294117647058824,0.0540540540540541,0.675675675675676,0.0882352941176471,29,6,118,10,630,10,3.50822525304253,971.783475125481,42,37,37,37,37,41,37,37,117.952380952381,118,0,0,0,0.184893784421715,0.113296616837136,0,0.0778914240755311,0.612765957446809,0.421276595744681,21,4,2,15,0
6,1,4,0.5,0,216,0.126903576997414,0,318,0.126903576997414,0.833333333333333,0,0.335892915725708,0.763636363636364,4.25,12,0.4,2.59649122807018,10,100,7,30,0.470810482427189,0.117851130197758,1,0.216216216216216,0.0714285714285714,0.0540540540540541,0.15,0.324324324324324,4.7,0.0882352941176471,15.0588235294118,0.823529411764706,30.9705882352941,0,1.47058823529412,0.0294117647058824,0.0540540540540541,0.675675675675676,0.0882352941176471,29,6,118,10,630,10,3.50822525304253,971.783475125481,42,37,37,37,37,41,37,37,117.952380952381,118,0,0,0,0.184893784421715,0.113296616837136,0,0.0778914240755311,0.612765957446809,0.421276595744681,21,4,2,15,0
